total_return,sharpe_ratio,final_value,symbol,strategy
-0.49849262176123965,-1.5161657820396885,50150.737823876036,sz.000402,RSI策略
0.7094552423578253,0.5164360499699189,170945.52423578253,sz.002730,RSI策略
-0.008016561684718763,-0.007963992416087019,99198.34383152812,sz.300858,RSI策略
9.062011823570002,0.8081915296662014,1006201.1823570001,sz.300255,RSI策略
0.695942351351529,0.5033110709731171,169594.2351351529,sh.603380,RSI策略
-0.18968157901673285,-0.27271140229990554,81031.84209832671,sh.603983,RSI策略
0.5992397330789414,0.5072546507708249,159923.97330789414,sz.000599,RSI策略
-0.32741197976483877,-0.3648138337694763,67258.80202351612,sh.688116,RSI策略
0.3176466206219999,0.2841859624329026,131764.6620622,sh.600645,RSI策略
2.4828701757800236,0.8287377164104077,348287.01757800236,sz.301061,RSI策略
-0.20318265459424206,-0.7981367652658953,79681.7345405758,sz.300741,RSI策略
2.060427531081307,0.6250638865203612,306042.7531081307,sh.600673,RSI策略
0.5450798308579402,0.3171514473305951,154507.98308579403,sz.000821,RSI策略
0.4663881046121099,0.27126430699048165,146638.810461211,sh.600630,RSI策略
1.1285804026838413,0.6702100867846653,212858.04026838412,sh.600562,RSI策略
-0.02021961719615487,0.08676458704588934,97978.03828038451,sz.301107,RSI策略
0.23016010314020052,0.22297698647220857,123016.01031402005,sz.300169,RSI策略
0.656738183003104,0.5471730606248814,165673.8183003104,sz.300407,RSI策略
0.21682923219982128,0.29134204827500154,121682.92321998213,sz.300645,RSI策略
-0.4557486587955116,-0.426224461828739,54425.13412044884,sh.603429,RSI策略
0.06461145696383319,0.0684338835608081,106461.14569638332,sh.600626,RSI策略
-0.008767704380399956,0.15086354740484742,99123.22956196,sz.300449,RSI策略
1.257507614623365,0.6188551824852809,225750.7614623365,sh.600863,RSI策略
1.005613705542309,0.37924651861135583,200561.3705542309,sh.603918,RSI策略
-0.40229894593649573,-0.8802680981485969,59770.10540635043,sh.600745,RSI策略
0.08962185988245969,0.1510954345558533,108962.18598824597,sz.301212,RSI策略
0.22023095288226263,0.2069522631183542,122023.09528822626,sh.600740,RSI策略
1.2940898995375505,0.6006611721572369,229408.98995375505,sh.688283,RSI策略
1.1136834798747361,0.49255755565140574,211368.34798747362,sz.002559,RSI策略
1.2147717225189145,0.6189083839994783,221477.17225189146,sh.603013,RSI策略
-0.12278768605946476,-0.07867191738517319,87721.23139405352,sz.300979,RSI策略
1.0550869257618,0.5604882559952016,205508.69257618,sh.688387,RSI策略
0.753179042877041,0.8537443820823372,175317.9042877041,sz.301059,RSI策略
0.6203522454840361,0.5810709303540709,162035.2245484036,sz.301208,RSI策略
0.20935498438747308,0.1924983427283085,120935.49843874731,sh.600449,RSI策略
0.3005794142312392,0.7939735912663851,130057.94142312392,sz.301548,RSI策略
0.39570002126416715,0.263389215885456,139570.00212641672,sh.600880,RSI策略
0.5342220851484,0.32063053157963145,153422.20851484,sz.002694,RSI策略
-0.09184700995584338,-0.014261235790552456,90815.29900441566,sz.301102,RSI策略
-0.22063444525164072,-0.11896554177294928,77936.55547483593,sz.300940,RSI策略
